row_index,id,original_id,speaker_id,utterance_id,age,gender,duration_seconds,sample_rate,target,separate_tide,the_tight_noon,concealment,n_duplicates_in_group,split,target_had_conflict,separate_tide_had_conflict,the_tight_noon_had_conflict,concealment_had_conflict
116,1aafcfe1,s10_8,10,8,40,1,8.6186875,16000,0,0,1.0,0,1,train,False,False,False,False
600,8bf39486,s155_5,155,5,60,1,13.888,16000,1,1,1.0,1,1,train,False,False,False,False
543,c0336230,s14_4,14,4,27,0,12.98,16000,0,0,1.0,0,1,train,False,False,False,False
547,fc894109,s14_8,14,8,27,0,12.16,16000,0,0,1.0,0,1,train,False,False,False,False
126,a0818faa,s110_8,110,8,27,1,11.14,16000,1,1,1.0,1,1,train,False,False,False,False
1099,f86edf3c,s59_4,59,4,14,0,7.92,16000,0,0,1.0,0,1,train,False,False,False,False
1443,a0f05568,s94_1,94,1,23,0,11.0295,16000,1,1,1.0,1,1,train,False,False,False,False
370,c7940d00,s133_7,133,7,49,0,9.18,16000,1,1,1.0,1,1,train,False,False,False,False
697,b7e105fb,s19_9,19,9,48,0,11.5,16000,1,1,1.0,1,1,train,False,False,False,False
481,e2763678,s143_9,143,9,42,0,9.92,16000,1,1,1.0,1,1,train,False,False,False,False
730,86e2c178,s22_2,22,2,56,0,11.0759375,16000,1,1,1.0,1,1,train,False,False,False,False
582,6b5ae528,s153_5,153,5,38,0,10.94,16000,1,1,1.0,1,1,train,False,False,False,False
378,6b61d817,s134_5,134,5,48,1,7.68,16000,0,0,1.0,1,1,train,False,False,False,False
879,7e427410,s36_3,36,3,28,0,11.192,16000,1,1,1.0,1,1,train,False,False,False,False
1084,eba0c449,s57_3,57,3,45,0,11.122375,16000,1,1,1.0,1,1,train,False,False,False,False
164,b1dc08ec,s114_9,114,9,30,0,5.8,16000,0,0,1.0,0,1,train,False,False,False,False
403,3e47380d,s137_1,137,1,53,0,12.88,16000,1,1,1.0,1,1,train,False,False,False,False
700,37f50c39,s1_2,1,2,49,0,8.96,16000,0,0,1.0,1,1,train,False,False,False,False
789,cd0ec2f7,s28_10,28,10,52,0,11.46,16000,1,1,1.0,1,1,train,False,False,False,False
652,a298aab2,s15_8,15,8,55,0,6.64,16000,0,0,1.0,0,1,train,False,False,False,False
868,89c3d596,s35_2,35,2,57,0,11.9893125,16000,1,1,1.0,1,1,train,False,False,False,False
40,55e34760,s103_10,103,10,38,0,10.36,16000,1,1,1.0,1,1,train,False,False,False,False
1340,9041d7c3,s84_1,84,1,33,0,13.2,16000,1,1,1.0,1,1,train,False,False,False,False
550,6303e18c,s150_10,150,10,21,1,9.46,16000,0,0,1.0,1,1,train,False,False,False,False
755,0ff938a1,s24_7,24,7,57,0,14.5,16000,0,1,1.0,0,1,train,False,False,False,False
1377,731315b3,s88_10,88,10,30,0,6.1765,16000,0,0,0.0,0,2,train,False,False,False,False
1076,eb26be16,s56_3,56,3,51,0,11.58,16000,0,1,1.0,0,1,train,False,False,False,False
1025,bf04c397,s50_3,50,3,35,0,7.6858125,16000,0,0,1.0,0,1,train,False,False,False,False
721,f6567dd9,s21_3,21,3,56,0,7.36,16000,0,0,1.0,1,1,train,False,False,False,False
492,461da8cd,s145_1,145,1,16,1,5.5,16000,0,0,0.0,0,1,train,False,False,False,False
438,79eca144,s13_5,13,5,24,1,9.68275,16000,0,1,1.0,0,1,train,False,False,False,False
1037,8a6292c6,s51_6,51,6,14,1,2.54,16000,0,0,0.0,0,1,train,False,False,False,False
878,2f67d6d5,s36_2,36,2,28,0,10.3096875,16000,1,1,1.0,1,1,train,False,False,False,False
591,6d2c0519,s154_5,154,5,60,1,15.296,16000,0,1,1.0,1,1,train,False,False,False,False
1130,f9f95073,s62_6,62,6,47,1,3.18,16000,0,0,0.0,0,1,train,False,False,False,False
200,a6e0be15,s118_6,118,6,14,0,8.42,16000,0,0,1.0,0,1,train,False,False,False,False
1496,2a3ea494,s99_3,99,3,52,0,9.84,16000,1,1,1.0,1,1,train,False,False,False,False
1175,ce98e983,s67_5,67,5,11,1,7.62,16000,0,1,1.0,0,1,train,False,False,False,False
76,89e02b54,s106_7,106,7,40,0,6.42,16000,0,0,1.0,0,1,train,False,False,False,False
1208,68488a9d,s70_4,70,4,22,0,3.44,16000,0,0,0.0,0,1,train,False,False,False,False
121,3b3ced67,s110_3,110,3,27,1,12.62,16000,1,1,1.0,1,1,train,False,False,False,False
747,05302394,s23_9,23,9,51,0,11.5403125,16000,0,1,1.0,0,1,train,False,False,False,False
994,cc0bf040,s48_1,48,1,12,0,11.32,16000,0,1,1.0,0,1,train,False,False,False,False
1236,b3eb6ebd,s73_2,73,2,11,0,6.42,16000,0,1,1.0,0,1,train,False,False,False,False
898,c4b0e378,s38_2,38,2,42,0,5.02,16000,0,0,0.0,0,1,train,False,False,False,False
57,a80323bf,s104_8,104,8,40,0,10.42575,16000,1,1,1.0,1,1,train,False,False,False,False
941,dca4be95,s41_7,41,7,53,0,10.74,16000,0,1,1.0,0,1,train,False,False,False,False
992,defa3d94,s47_8,47,8,16,0,4.9775,16000,0,0,0.0,0,1,train,False,False,False,False
1106,9ce141f8,s5_6,5,6,20,1,7.4625,16000,0,0,1.0,1,1,train,False,False,False,False
1039,f6b9fb34,s51_8,51,8,14,1,2.74,16000,0,0,0.0,0,1,train,False,False,False,False
225,369bf704,s120_2,120,2,60,0,10.26,16000,1,1,1.0,1,1,train,False,False,False,False
3,d3373713,s0_3,0,3,14,1,7.36,16000,0,0,1.0,1,1,train,False,False,False,False
503,8f2b368f,s146_10,146,10,53,0,9.376,16000,0,1,1.0,0,1,train,False,False,False,False
887,161a098e,s37_10,37,10,30,0,10.92,16000,1,1,1.0,1,1,train,False,False,False,False
1479,108a8d35,s97_6,97,6,62,1,11.28,16000,1,1,1.0,1,1,train,False,False,False,False
595,2fa0807d,s154_9,154,9,60,1,11.6693125,16000,0,0,1.0,1,1,train,False,False,False,False
537,ac1a3e2d,s149_8,149,8,17,1,9.792,16000,0,0,1.0,0,1,train,False,False,False,False
1102,90a66fa9,s5_2,5,2,20,1,7.9185,16000,1,1,1.0,1,1,train,False,False,False,False
606,7fe073b6,s156_2,156,2,54,0,11.14,16000,0,1,1.0,0,1,train,False,False,False,False
404,d7840980,s137_10,137,10,53,0,14.3,16000,1,1,1.0,1,1,train,False,False,False,False
612,8bec4a3e,s156_8,156,8,54,0,11.9,16000,0,1,1.0,0,1,train,False,False,False,False
1120,215f618d,s61_5,61,5,51,0,7.72,16000,0,0,0.0,0,1,train,False,False,False,False
648,2b0e348a,s15_4,15,4,55,0,6.52,16000,0,0,1.0,0,1,train,False,False,False,False
381,d7562f7d,s134_8,134,8,48,1,8.04,16000,0,0,1.0,1,1,train,False,False,False,False
1098,e91d27da,s59_3,59,3,14,0,7.8,16000,0,0,1.0,0,1,train,False,False,False,False
1024,25c7801b,s50_2,50,2,35,0,7.848375,16000,0,0,0.0,0,1,train,False,False,False,False
1017,5e2a4226,s4_5,4,5,48,0,13.84,16000,1,1,1.0,1,1,train,False,False,False,False
431,c86abc93,s139_8,139,8,31,0,9.24,16000,1,1,1.0,1,1,train,False,False,False,False
340,9e41b933,s130_7,130,7,28,0,10.1,16000,0,1,1.0,0,1,train,False,False,False,False
1013,f087b221,s4_10,4,10,48,0,11.08,16000,1,1,1.0,1,1,train,False,False,False,False
779,8e238551,s27_10,27,10,68,0,9.46,16000,0,0,1.0,0,1,train,False,False,False,False
1134,38108918,s63_10,63,10,30,0,12.42,16000,1,1,1.0,1,1,train,False,False,False,False
231,af220a7e,s120_8,120,8,60,0,10.92,16000,1,1,1.0,1,1,train,False,False,False,False
1008,30bbf584,s49_6,49,6,57,0,5.62,16000,0,0,0.0,0,1,train,False,False,False,False
1112,08b7af89,s60_6,60,6,12,0,8.26,16000,0,0,1.0,0,1,train,False,False,False,False
720,06161012,s21_2,21,2,56,0,7.48,16000,0,0,1.0,0,1,train,False,False,False,False
1184,c17a9403,s68_9,68,9,53,1,10.7973125,16000,0,1,1.0,0,1,train,False,False,False,False
1378,2f9d9c66,s88_2,88,2,30,0,8.5681875,16000,0,0,0.0,0,1,train,False,False,False,False
745,f29e454b,s23_7,23,7,51,0,10.4721875,16000,0,1,1.0,0,1,train,False,False,False,False
62,d9e53292,s105_3,105,3,51,0,10.9830625,16000,1,1,1.0,1,1,train,False,False,False,False
724,41dfdff2,s21_6,21,6,56,0,8.28,16000,0,0,1.0,1,1,train,False,False,False,False
640,1f9e1dc1,s159_6,159,6,22,1,11.84,16000,1,1,1.0,1,1,train,False,False,False,False
1083,1620943c,s57_2,57,2,45,0,10.5883125,16000,1,1,1.0,1,1,train,False,False,False,False
788,0b465ddb,s28_1,28,1,52,0,11.26,16000,1,1,1.0,1,1,train,False,False,False,False
1501,078074b6,s99_8,99,8,52,0,10.44,16000,1,1,1.0,1,1,train,False,False,False,False
1387,e6ba41df,s89_2,89,2,62,1,14.2,16000,1,1,1.0,1,1,train,False,False,False,False
766,ff1ac363,s25_8,25,8,60,0,9.6,16000,0,1,1.0,0,1,train,False,False,False,False
1379,ccd69312,s88_3,88,3,30,0,5.0619375,16000,0,0,0.0,0,1,train,False,False,False,False
1495,27d6e33e,s99_2,99,2,52,0,9.42,16000,1,1,1.0,1,1,train,False,False,False,False
1047,fb2fbccd,s52_7,52,7,8,0,5.24,16000,0,0,0.0,0,1,train,False,False,False,False
13,8aafebec,s100_3,100,3,43,0,11.702875,16000,0,0,1.0,1,1,train,False,False,False,False
1214,5e307625,s71_1,71,1,40,0,13.2,16000,1,1,1.0,1,1,train,False,False,False,False
233,2a98cdd1,s121_1,121,1,30,0,9.8,16000,0,0,0.0,0,1,train,False,False,False,False
750,3c43651e,s24_2,24,2,57,0,13.86,16000,0,1,1.0,0,1,train,False,False,False,False
1042,04aeaebc,s52_2,52,2,8,0,5.84,16000,0,0,0.0,0,1,train,False,False,False,False
736,d52d6699,s22_8,22,8,46,0,13.0031875,16000,1,1,1.0,1,1,train,False,False,False,False
1478,b2c1c10b,s97_5,97,5,62,1,10.12,16000,1,1,1.0,1,1,train,False,False,False,False
693,0e26363f,s19_5,19,5,48,0,11.3,16000,1,1,1.0,1,1,train,False,False,False,False
211,942d54b6,s119_8,119,8,10,0,3.42,16000,0,0,0.0,0,1,train,False,False,False,False
402,f7d64751,s136_9,136,9,42,0,7.26,16000,0,0,0.0,0,1,train,False,False,False,False
732,040b9ef6,s22_4,22,4,46,0,10.7973125,16000,1,1,1.0,1,1,train,False,False,False,False
389,288d319b,s135_6,135,6,48,0,7.46,16000,1,1,1.0,1,1,train,False,False,False,False
894,09414ada,s37_8,37,8,30,0,12.08,16000,1,1,1.0,1,1,train,False,False,False,False
997,c71ac753,s48_4,48,4,12,0,11.42,16000,0,1,1.0,0,1,train,False,False,False,False
349,cb842f61,s131_6,131,6,22,0,6.02,16000,0,0,1.0,0,1,train,False,False,False,False
1079,49b092d9,s56_6,56,6,51,0,11.68,16000,0,1,1.0,0,1,train,False,False,False,False
1274,aaeb08e3,s77_2,77,2,8,1,8.14,16000,0,0,0.0,0,1,train,False,False,False,False
1437,d24dc6e4,s93_4,93,4,20,0,16.8345,16000,1,1,1.0,1,1,train,False,False,False,False
840,5054099b,s32_4,32,4,55,0,5.32,16000,0,0,0.0,0,1,train,False,False,False,False
515,49030b98,s147_3,147,3,18,1,10.4,16000,0,0,1.0,1,1,train,False,False,False,False
940,691a2a9e,s41_6,41,6,53,0,10.66,16000,0,1,1.0,0,1,train,False,False,False,False
1040,ed2b76c2,s51_9,51,9,14,1,2.52,16000,0,0,0.0,0,1,train,False,False,False,False
252,27239044,s122_9,122,9,47,0,7.2214375,16000,0,0,0.0,0,1,train,False,False,False,False
12,e7e97d4e,s100_2,100,2,43,0,11.517125,16000,0,0,1.0,1,1,train,False,False,False,False
1330,9e726a3f,s83_1,83,1,25,1,9.5,16000,1,1,1.0,1,1,train,False,False,False,False
855,1b10b55c,s33_9,33,9,21,0,3.7,16000,0,0,0.0,0,1,train,False,False,False,False
429,1abbcca8,s139_6,139,6,31,0,9.7,16000,1,1,1.0,1,1,train,False,False,False,False
1141,65eb7814,s63_8,63,8,30,0,12.34,16000,1,1,1.0,1,1,train,False,False,False,False
488,f431f960,s144_6,144,6,51,0,8.32,16000,1,1,1.0,1,1,train,False,False,False,False
1036,90e3efdd,s51_5,51,5,14,1,2.86,16000,0,0,0.0,0,1,train,False,False,False,False
75,b410cfb5,s106_6,106,6,40,0,6.24,16000,0,0,1.0,0,1,train,False,False,False,False
1336,a0e17ff8,s83_6,83,6,25,1,9.14,16000,1,1,1.0,1,1,train,False,False,False,False
341,6c6e9b3e,s130_8,130,8,28,0,9.6,16000,0,1,1.0,0,1,train,False,False,False,False
613,e1414630,s156_9,156,9,54,0,11.46,16000,0,1,1.0,0,1,train,False,False,False,False
236,7dacda8a,s121_3,121,3,30,0,8.26,16000,0,0,0.0,0,1,train,False,False,False,False
597,e5b76280,s155_2,155,2,60,1,14.0373125,16000,1,1,1.0,1,1,train,False,False,False,False
1221,63ed9c6e,s71_7,71,7,40,0,10.82,16000,1,1,1.0,1,1,train,False,False,False,False
1092,81466e67,s58_4,58,4,55,0,10.82,16000,1,1,1.0,1,1,train,False,False,False,False
617,9a35803b,s157_3,157,3,29,1,14.3035,16000,1,1,1.0,1,1,train,False,False,False,False
988,4bbee652,s47_4,47,4,16,0,4.4145,16000,0,0,0.0,0,1,train,False,False,False,False
989,b48aba73,s47_5,47,5,16,0,4.9775,16000,0,0,0.0,0,1,train,False,False,False,False
1086,8b2f195e,s57_5,57,5,45,0,11.6331875,16000,1,1,1.0,1,2,train,False,False,False,False
530,39792342,s149_1,149,1,17,1,9.6,16000,0,0,1.0,0,1,train,False,False,False,False
590,ce8f1360,s154_4,154,4,60,1,13.3973125,16000,0,0,1.0,1,1,train,False,False,False,False
949,5e85c967,s42_6,42,6,66,0,12.56,16000,0,1,1.0,0,1,train,False,False,False,False
743,58d11f25,s23_5,23,5,51,0,10.3793125,16000,0,1,1.0,0,1,train,False,False,False,False
61,b1da6c7e,s105_2,105,2,51,0,10.8901875,16000,1,1,1.0,1,1,train,False,False,False,False
615,aae4c45a,s157_10,157,10,29,1,12.097625,16000,1,1,1.0,1,1,train,False,False,False,False
920,5f3e97a8,s3_4,3,4,63,0,11.76,16000,1,1,1.0,1,1,train,False,False,False,False
317,b2097f37,s129_4,129,4,33,0,15.54,16000,1,1,1.0,1,1,train,False,False,False,False
598,e9c2fbfb,s155_3,155,3,60,1,14.592,16000,1,1,1.0,1,1,train,False,False,False,False
475,4656f58e,s143_3,143,3,42,0,9.68,16000,1,1,1.0,1,1,train,False,False,False,False
480,9fa4832d,s143_8,143,8,42,0,9.84,16000,1,1,1.0,1,1,train,False,False,False,False
987,b022c276,s47_3,47,3,16,0,4.6385,16000,0,0,0.0,0,1,train,False,False,False,False
1065,819f937f,s55_10,55,10,41,0,10.76,16000,1,1,1.0,1,1,train,False,False,False,False
1028,0be9d5c2,s50_6,50,6,35,0,8.3591875,16000,0,0,0.0,0,3,train,False,False,False,False
897,6ff91d57,s38_10,38,10,42,0,6.28,16000,0,0,0.0,0,1,train,False,False,False,False
1318,ff470ebe,s81_3,81,3,5,0,5.24,16000,0,0,0.0,0,1,train,False,False,False,False
900,4c3909da,s38_4,38,4,42,0,5.06,16000,0,0,0.0,0,1,train,False,False,False,False
313,33321dae,s129_1,129,1,33,0,14.76,16000,1,1,1.0,1,1,train,False,False,False,False
593,b4b683c3,s154_7,154,7,60,1,13.1626875,16000,1,0,1.0,1,1,train,False,False,False,False
533,0f01e865,s149_4,149,4,17,1,9.536,16000,0,0,1.0,0,1,train,False,False,False,False
274,fbcb4f57,s125_10,125,10,43,0,10.54,16000,1,1,1.0,1,1,train,False,False,False,False
400,72c066bd,s136_7,136,7,42,0,7.8,16000,0,0,0.0,0,1,train,False,False,False,False
243,a6e05f6c,s122_1,122,1,47,0,8.127,16000,0,0,0.0,0,1,train,False,False,False,False
1010,6bb35adf,s49_8,49,8,57,0,5.64,16000,0,0,0.0,0,1,train,False,False,False,False
203,8b188067,s119_1,119,1,10,0,4.58,16000,0,0,0.0,0,1,train,False,False,False,False
783,a5e98d69,s27_5,27,5,68,0,9.66,16000,0,0,1.0,0,1,train,False,False,False,False
478,052b579f,s143_6,143,6,42,0,9.92,16000,1,1,1.0,1,1,train,False,False,False,False
711,ee36d1e7,s20_3,20,3,42,0,10.96,16000,1,1,1.0,1,1,train,False,False,False,False
6,2996201c,s0_6,0,6,14,1,6.7,16000,0,0,1.0,1,1,train,False,False,False,False
998,b94d7ded,s48_5,48,5,12,0,13.24,16000,0,1,1.0,0,1,train,False,False,False,False
796,ff871ca8,s28_8,28,8,52,0,11.04,16000,1,1,1.0,1,1,train,False,False,False,False
1018,082eedb0,s4_6,4,6,48,0,10.7,16000,1,1,1.0,1,1,train,False,False,False,False
407,23a55e82,s137_4,137,4,53,0,12.92,16000,1,1,1.0,1,1,train,False,False,False,False
694,67a21d26,s19_6,19,6,48,0,11.56,16000,1,1,1.0,1,1,train,False,False,False,False
739,79835c51,s23_10,23,10,51,0,10.42575,16000,0,1,1.0,0,1,train,False,False,False,False
646,0ab8f259,s15_2,15,2,55,0,8.0,16000,0,0,1.0,0,1,train,False,False,False,False
1104,036c6fff,s5_4,5,4,20,1,7.3505,16000,0,0,1.0,1,1,train,False,False,False,False
348,1324d689,s131_5,131,5,22,0,6.74,16000,0,0,1.0,0,1,train,False,False,False,False
588,1763e323,s154_2,154,2,60,1,14.4426875,16000,0,0,1.0,1,1,train,False,False,False,False
836,3f674993,s32_1,32,1,55,0,5.28,16000,0,0,0.0,0,1,train,False,False,False,False
1113,89eeb4fb,s60_7,60,7,12,0,7.84,16000,0,0,1.0,0,2,train,False,False,False,False
1105,51ab495c,s5_5,5,5,20,1,7.3505,16000,0,0,1.0,1,1,train,False,False,False,False
733,58e7112b,s22_5,22,5,46,0,11.4474375,16000,1,1,1.0,1,1,train,False,False,False,False
1343,efaea5cf,s84_3,84,3,33,0,12.08,16000,1,1,1.0,1,1,train,False,False,False,False
72,0230d8ae,s106_3,106,3,40,0,7.04,16000,0,0,1.0,0,1,train,False,False,False,False
73,35828cab,s106_4,106,4,40,0,6.64,16000,0,0,1.0,0,1,train,False,False,False,False
555,eefa6244,s150_6,150,6,21,1,9.42,16000,0,0,1.0,1,1,train,False,False,False,False
412,9f6519ad,s137_9,137,9,53,0,13.46,16000,1,1,1.0,1,1,train,False,False,False,False
635,2cff50ed,s159_10,159,10,22,1,11.8,16000,1,1,1.0,1,1,train,False,False,False,False
701,093b5186,s1_3,1,3,49,0,8.1,16000,0,0,1.0,1,1,train,False,False,False,False
159,d591d76c,s114_4,114,4,30,0,6.52,16000,0,0,1.0,0,1,train,False,False,False,False
230,89f08322,s120_7,120,7,60,0,9.9,16000,1,1,1.0,1,1,train,False,False,False,False
723,599d7a94,s21_5,21,5,56,0,8.38,16000,0,0,1.0,1,1,train,False,False,False,False
42,2c33f7df,s103_3,103,3,38,0,12.3093125,16000,1,1,1.0,1,1,train,False,False,False,False
1129,2a647943,s62_5,62,5,47,1,3.28,16000,0,0,0.0,0,1,train,False,False,False,False
1482,c812391c,s97_9,97,9,62,1,9.76,16000,1,1,1.0,1,1,train,False,False,False,False
662,0a31bccc,s160_8,160,8,21,1,11.78,16000,1,1,1.0,1,1,train,False,False,False,False
628,7e2ca366,s158_4,158,4,24,1,11.3706875,16000,0,1,1.0,0,1,train,False,False,False,False
281,8c94c5bd,s125_8,125,8,43,0,10.12,16000,1,1,1.0,1,1,train,False,False,False,False
1132,33fe539c,s62_8,62,8,47,1,3.56,16000,0,0,0.0,0,1,train,False,False,False,False
1069,c5f90f8c,s55_5,55,5,41,0,10.38,16000,1,1,1.0,1,1,train,False,False,False,False
1000,f1cc8378,s48_7,48,7,12,0,9.28,16000,0,1,1.0,0,1,train,False,False,False,False
1038,42e47f12,s51_7,51,7,14,1,2.56,16000,0,0,0.0,0,1,train,False,False,False,False
1276,5bd941ad,s77_4,77,4,8,1,8.74,16000,0,0,0.0,0,1,train,False,False,False,False
849,d89c350a,s33_3,33,3,21,0,4.0,16000,0,0,0.0,0,1,train,False,False,False,False
626,329cd8cd,s158_2,158,2,24,1,12.864,16000,0,0,1.0,1,1,train,False,False,False,False
866,f6f73fa4,s35_1,35,1,57,0,10.048,16000,1,1,1.0,1,1,train,False,False,False,False
41,7879f0b2,s103_2,103,2,38,0,12.5013125,16000,1,1,1.0,1,1,train,False,False,False,False
712,a6a36a24,s20_4,20,4,42,0,11.12,16000,1,1,1.0,1,1,train,False,False,False,False
1174,d112377b,s67_4,67,4,11,1,7.88,16000,0,0,1.0,0,1,train,False,False,False,False
1095,163fa3d4,s58_7,58,7,55,0,10.48,16000,1,1,1.0,1,1,train,False,False,False,False
689,0cf9fd45,s19_10,19,10,48,0,11.14,16000,1,1,1.0,1,1,train,False,False,False,False
51,911a2b79,s104_2,104,2,40,0,10.5650625,16000,1,1,1.0,1,1,train,False,False,False,False
479,7cdc6dad,s143_7,143,7,42,0,9.8,16000,1,1,1.0,1,1,train,False,False,False,False
123,3e4838a9,s110_5,110,5,27,1,12.28,16000,1,1,1.0,1,1,train,False,False,False,False
1117,4ffb58af,s61_2,61,2,51,0,10.16,16000,0,1,0.0,0,1,train,False,False,False,False
604,45cafcb6,s156_1,156,1,54,0,11.42,16000,0,1,1.0,0,1,train,False,False,False,False
611,29384bdf,s156_7,156,7,54,0,11.32,16000,0,1,1.0,0,1,train,False,False,False,False
585,369a4731,s153_8,153,8,38,0,10.18,16000,1,1,1.0,1,1,train,False,False,False,False
599,5e2b477f,s155_4,155,4,60,1,14.2506875,16000,1,1,1.0,1,1,train,False,False,False,False
1107,ee97ac6d,s60_1,60,1,12,0,7.32,16000,0,0,1.0,0,1,train,False,False,False,False
1136,dae3f1f4,s63_3,63,3,30,0,13.0,16000,1,1,1.0,1,1,train,False,False,False,False
592,dcfc879d,s154_6,154,6,60,1,14.2506875,16000,1,1,1.0,1,1,train,False,False,False,False
963,52779efe,s44_5,44,5,35,0,7.54,16000,0,0,1.0,0,1,train,False,False,False,False
942,1a01fae0,s41_8,41,8,53,0,11.38,16000,0,1,1.0,0,1,train,False,False,False,False
368,b622599f,s133_5,133,5,49,0,8.28,16000,1,1,1.0,1,1,train,False,False,False,False
202,f7e3b4f3,s118_8,118,8,14,0,8.48,16000,0,0,1.0,0,1,train,False,False,False,False
352,8543b3ce,s131_9,131,9,22,0,5.5,16000,0,0,1.0,0,1,train,False,False,False,False
658,f13a7d5b,s160_4,160,4,21,1,12.22,16000,1,1,1.0,1,1,train,False,False,False,False
583,fae06fcc,s153_6,153,6,38,0,10.94,16000,1,1,1.0,1,1,train,False,False,False,False
931,586e1782,s40_6,40,6,25,0,4.92,16000,0,0,1.0,1,1,train,False,False,False,False
586,2ffc8bc3,s153_9,153,9,38,0,10.26,16000,1,1,1.0,1,1,train,False,False,False,False
607,a6ba5965,s156_3,156,3,54,0,11.22,16000,0,1,1.0,0,1,train,False,False,False,False
1391,6a5fb951,s89_6,89,6,62,1,16.4,16000,1,1,1.0,1,1,train,False,False,False,False
752,f3a72a80,s24_4,24,4,57,0,14.88,16000,0,1,1.0,0,1,train,False,False,False,False
114,289cbb94,s10_6,10,6,40,1,10.2613125,16000,0,0,1.0,0,1,train,False,False,False,False
142,b29c51ac,s112_5,112,5,25,1,8.68,16000,0,0,1.0,0,1,train,False,False,False,False
204,cf07e6fd,s119_10,119,10,10,0,4.44,16000,0,0,0.0,0,1,train,False,False,False,False
374,8d0cd83c,s134_10,134,10,48,1,8.04,16000,0,0,1.0,1,1,train,False,False,False,False
850,874f9434,s33_4,33,4,21,0,4.6,16000,0,0,0.0,0,1,train,False,False,False,False
227,196d7fad,s120_4,120,4,60,0,10.56,16000,1,1,1.0,1,1,train,False,False,False,False
273,bc0d92a1,s125_1,125,1,43,0,9.92,16000,1,1,1.0,1,1,train,False,False,False,False
519,0509e77a,s147_7,147,7,18,1,10.048,16000,0,0,1.0,1,1,train,False,False,False,False
1445,8bcac2a2,s94_2,94,2,23,0,10.750875,16000,1,1,1.0,1,1,train,False,False,False,False
899,cc2ae77e,s38_3,38,3,42,0,6.48,16000,0,0,0.0,0,1,train,False,False,False,False
385,877bbd09,s135_2,135,2,48,0,7.5,16000,1,1,1.0,1,1,train,False,False,False,False
1075,20d8404a,s56_2,56,2,51,0,11.72,16000,0,1,1.0,0,1,train,False,False,False,False
206,91bd23f8,s119_3,119,3,10,0,4.46,16000,0,0,0.0,0,1,train,False,False,False,False
951,c00ac906,s42_8,42,8,66,0,13.6,16000,0,1,1.0,0,1,train,False,False,False,False
336,9e0783c7,s130_3,130,3,28,0,9.5,16000,0,1,1.0,0,1,train,False,False,False,False
922,248d73be,s3_6,3,6,63,0,10.74,16000,1,1,1.0,1,1,train,False,False,False,False
601,6bcea555,s155_6,155,6,60,1,13.696,16000,1,1,1.0,1,1,train,False,False,False,False
757,f7c99848,s24_9,24,9,57,0,14.66,16000,0,1,1.0,0,1,train,False,False,False,False
1499,71bef8e1,s99_6,99,6,52,0,9.6,16000,1,1,1.0,1,1,train,False,False,False,False
761,0b379998,s25_3,25,3,60,0,8.66,16000,0,1,1.0,0,1,train,False,False,False,False
334,9da67a22,s130_10,130,10,28,0,10.94,16000,0,1,1.0,0,1,train,False,False,False,False
544,b54aa126,s14_5,14,5,27,0,11.98,16000,0,0,1.0,0,1,train,False,False,False,False
741,f8eafa42,s23_3,23,3,51,0,11.7493125,16000,0,1,1.0,0,1,train,False,False,False,False
751,18078f8a,s24_3,24,3,57,0,13.66,16000,0,1,1.0,0,1,train,False,False,False,False
1433,fe6d62ec,s92_9,92,9,51,1,11.0293125,16000,1,1,1.0,1,1,train,False,False,False,False
229,352e6f3d,s120_6,120,6,60,0,9.66,16000,1,1,1.0,1,1,train,False,False,False,False
502,bca968da,s146_1,146,1,53,0,8.768,16000,0,1,1.0,0,1,train,False,False,False,False
1097,c6e66939,s59_2,59,2,14,0,7.62,16000,0,0,1.0,0,1,train,False,False,False,False
141,3cd6edf4,s112_4,112,4,25,1,8.06,16000,0,0,1.0,0,1,train,False,False,False,False
1019,f3b208b2,s4_7,4,7,48,0,10.24,16000,1,1,1.0,1,1,train,False,False,False,False
702,ec30089a,s1_4,1,4,49,0,7.62,16000,0,0,1.0,1,1,train,False,False,False,False
69,e7401662,s106_1,106,1,40,0,6.84,16000,0,0,1.0,0,1,train,False,False,False,False
839,030d16ac,s32_3,32,3,55,0,6.1,16000,0,0,0.0,0,1,train,False,False,False,False
250,dcb102d1,s122_7,122,7,47,0,7.3143125,16000,0,0,0.0,0,1,train,False,False,False,False
473,9edc7580,s143_10,143,10,42,0,10.38,16000,1,1,1.0,1,1,train,False,False,False,False
391,c01b3f5f,s135_8,135,8,48,0,8.06,16000,1,1,1.0,1,1,train,False,False,False,False
984,8eeb68fa,s47_1,47,1,16,0,4.9775,16000,0,0,0.0,0,1,train,False,False,False,False
758,e27ddd60,s25_1,25,1,60,0,8.0,16000,0,1,1.0,0,1,train,False,False,False,False
495,7a4ae886,s145_3,145,3,16,1,4.2,16000,0,0,0.0,0,1,train,False,False,False,False
1277,3eb6fbd5,s77_5,77,5,8,1,7.58,16000,0,0,0.0,0,1,train,False,False,False,False
1080,abea9027,s56_7,56,7,51,0,11.44,16000,0,1,1.0,0,1,train,False,False,False,False
1448,a817e772,s94_5,94,5,23,0,10.24,16000,1,1,1.0,1,1,train,False,False,False,False
1005,fa590062,s49_3,49,3,57,0,5.44,16000,0,0,0.0,0,1,train,False,False,False,False
778,2f60ca80,s27_1,27,1,68,0,10.72,16000,0,0,1.0,0,1,train,False,False,False,False
